geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,tz_offset_min,metro_tier,slug,bbox_wkt
7280708,Colonia del Valle,Colonia del Valle,"Col del valle,Col. del Valle,del Valle",19.38611,-99.16204,P,PPLX,MX,,09,014,,,250000,,2247,America/Mexico_City,2015-06-22,-360,4,colonia-del-valle-mx,"POLYGON((-99.400115948972 19.16088477477477, -98.92396405102801 19.16088477477477, -98.92396405102801 19.611335225225226, -99.400115948972 19.611335225225226, -99.400115948972 19.16088477477477))"
787657,Niš,Nis,"INI,Nich,Nis,Nisch,Nish,Niso,Nissa,Nisz,Nix,Niŝo,Niš,Ниш",43.32472,21.90333,P,PPLA2,RS,,SE,20,,,250000,,194,Europe/Belgrade,2020-01-31,120,4,nis-rs,"POLYGON((21.594622155644036 43.099494774774776, 22.212037844355965 43.099494774774776, 22.212037844355965 43.54994522522522, 21.594622155644036 43.54994522522522, 21.594622155644036 43.099494774774776))"
3872348,San Bernardo,San Bernardo,"San Bernardo,San-Bernardo,sheng bei er na duo,Сан-Бернардо,聖貝爾納多",-33.59217,-70.6996,P,PPLA2,CL,,12,134,13401,,249858,,571,America/Santiago,2018-04-09,-240,4,san-bernardo-cl,"POLYGON((-70.96920220955832 -33.817395225225226, -70.42999779044169 -33.817395225225226, -70.42999779044169 -33.36694477477478, -70.96920220955832 -33.36694477477478, -70.96920220955832 -33.817395225225226))"
3445451,Várzea Grande,Varzea Grande,"Varzea Grande,Várzea Grande",-15.64667,-56.1325,P,PPL,BR,,14,5108402,,,249752,,197,America/Cuiaba,2012-08-03,-240,4,varzea-grande-br,"POLYGON((-56.36572018760472 -15.871895225225225, -55.89927981239528 -15.871895225225225, -55.89927981239528 -15.421444774774775, -56.36572018760472 -15.421444774774775, -56.36572018760472 -15.871895225225225))"
2735943,Porto,Porto,"OPO,Oporto,Porto,Portu,Portus Cale,bo tu,bwrtw,poruto,pwrtw,Πορτο,Πόρτο,Порто,Порту,פורטו,بورتو,پورتو,პორტუ,ポルト,波圖",41.14961,-8.61099,P,PPLA,PT,,17,1312,,,249633,,97,Europe/Lisbon,2023-09-30,60,4,porto-pt,"POLYGON((-8.909236491586752 40.92438477477478, -8.312743508413247 40.92438477477478, -8.312743508413247 41.374835225225226, -8.909236491586752 41.374835225225226, -8.909236491586752 40.92438477477478))"
3444876,Volta Redonda,Volta Redonda,"V Redonda,Volta Redonda,Volta-Redonda,Volta-Rehdonda,bholata redonda,wo er ta lei dong da,Волта Редонда,Волта-Редонда,Волта-Рэдонда,ভোলটা রেডোন্ডা,沃尔塔雷东达",-22.52306,-44.10417,P,PPL,BR,,21,3306305,,,249580,,400,America/Sao_Paulo,2023-11-30,-180,4,volta-redonda-br,"POLYGON((-44.34729180277489 -22.748285225225228, -43.86104819722512 -22.748285225225228, -43.86104819722512 -22.297834774774774, -44.34729180277489 -22.297834774774774, -44.34729180277489 -22.748285225225228))"
11962392,Cidade Ademar,Cidade Ademar,CAD,-23.67379,-46.65681,P,PPLX,BR,,27,3550308,16,,249218,,809,America/Sao_Paulo,2024-04-16,-180,4,cidade-ademar-br,"POLYGON((-46.90202339100563 -23.899015225225227, -46.41159660899437 -23.899015225225227, -46.41159660899437 -23.448564774774773, -46.90202339100563 -23.448564774774773, -46.90202339100563 -23.899015225225227))"
3104499,Gasteiz / Vitoria,Gasteiz / Vitoria,"Bittorixa,Gasteiz,VIT,Victoriacum,Vitoria,Vitoria-Gasteiz,Vitorija,Vitorija-Gastejs,Vitorio,Vitòria,Vitória,bitoria,wytwryh,Витория,Витория-Гастейс,ויטוריה,ビトリア",42.84998,-2.67268,P,PPLA,ES,,59,VI,01059,,249176,,547,Europe/Madrid,2022-10-22,120,4,gasteiz-vitoria-es,"POLYGON((-2.979004499967698 42.62475477477478, -2.366355500032302 42.62475477477478, -2.366355500032302 43.075205225225226, -2.979004499967698 43.075205225225226, -2.979004499967698 42.62475477477478))"
5525577,Lubbock,Lubbock,"LBB,Labbok,Labok,Lubbock,Lubuk,la bo ke,labak  tgzas,labaka,lbk,leobeog,lwbwk,rabokku,Лаббок,Лабок,Лъбък,לאבק,لاباک، تگزاس,لابوک، ٹیکساس,لبک,لوبوك,लबक,ラボック,拉伯克,러벅",33.57786,-101.85517,P,PPLA2,US,,TX,303,,,249042,976.0,979,America/Chicago,2017-03-09,-300,4,lubbock-us,"POLYGON((-102.12472750142115 33.35263477477478, -101.58561249857885 33.35263477477478, -101.58561249857885 33.803085225225225, -102.12472750142115 33.803085225225225, -102.12472750142115 33.35263477477478))"
3516109,Tehuacán,Tehuacan,"TCN,Tehuacan,Tehuacán,Tehuahcan,Teuakan,Tevakan,thwakan,ti wa kan,Тевакан,Теуакан,تهواکان,تیہواکان,ტეუაკანი,提瓦坎",18.46422,-97.39735,P,PPLA2,MX,,21,156,,,248716,,1643,America/Mexico_City,2018-11-03,-360,4,tehuacan-mx,"POLYGON((-97.63411613051055 18.238994774774774, -97.16058386948946 18.238994774774774, -97.16058386948946 18.689445225225228, -97.63411613051055 18.689445225225228, -97.63411613051055 18.238994774774774))"
3640049,Guarenas,Guarenas,Guarenas,10.47027,-66.61934,P,PPLA2,VE,,15,1517,,,248588,,361,America/Caracas,2021-10-29,-240,4,guarenas-ve,"POLYGON((-66.84772048068683 10.245044774774774, -66.39095951931316 10.245044774774774, -66.39095951931316 10.695495225225224, -66.84772048068683 10.695495225225224, -66.84772048068683 10.245044774774774))"
2992166,Montpellier,Montpellier,"MPL,Manpel'e,Monpel'e,Monpele,Monpelie,Monpelje,Monpeljeo,Monpeljē,Monpeljė,Monpelye,Monspessulanus,Montpelhier,Montpelhièr,Montpeller,Montpellier,Montpelyier,Montpelyiér,mamtapeli'e,meng bi li ai,meng bi li ye,mngpex liye,mongpellie,monperie,mwnblyyh,mwnplyh,mwnplyyh,Μονπελιέ,Манпелье,Монпелие,Монпелье,Монпельє,Монпелје,Монпеље,Մոնպելիե,מונפלייה,مونبلييه,مونٹپلائیر,مونپلیه,مونپیلیے,مون‌پلیه,माँतपेलिए,มงเปอลีเย,მონპელიე,モンペリエ,夢比利耶,蒙庇利埃,蒙彼利埃,몽펠리에",43.61093,3.87635,P,PPLA2,FR,,76,34,343,34172,248252,,55,Europe/Paris,2021-08-03,120,4,montpellier-fr,"POLYGON((3.5661769394499117 43.38570477477478, 4.186523060550089 43.38570477477478, 4.186523060550089 43.83615522522523, 3.5661769394499117 43.83615522522523, 3.5661769394499117 43.38570477477478))"
3100946,Częstochowa,Czestochowa,"CZW,Censtakava,Censtochova,Censtohova,Censtokhova,Chanstakhova,Chenstochov,Chenstokhov,Chenstokhova,Czenstochau,Czestochowa,Czynstochowy,Częstochowa,Khim-su-thok-khok-nga,Khìm-sṳ̂-thok-khok-ngá,Tschenstochau,chen s to kho wa,chengseutohoba,chensutohovua,chstwhwwa,qin si tuo huo wa,tshystwkhwfa,znstwhwbh,Çenstohova,Čenstakava,Čenstochová,Čenstohova,Чанстахова,Ченстохова,Ӵенстохова,Չեստոխովա,צנסטוחובה,تشيستوخوفا,چستوهووا,เชนสโตโควา,チェンストホヴァ,琴斯托霍瓦,쳉스토호바",50.79646,19.12409,P,PPLA3,PL,,83,2464,246401,,248125,,253,Europe/Warsaw,2025-02-10,120,4,czestochowa-pl,"POLYGON((18.768788779753667 50.57123477477478, 19.47939122024633 50.57123477477478, 19.47939122024633 51.02168522522523, 18.768788779753667 51.02168522522523, 18.768788779753667 50.57123477477478))"
2634341,City of Westminster,City of Westminster,Westminster,51.4975,-0.1357,P,PPLA3,GB,,ENG,GLA,P5,,247614,,22,Europe/London,2019-05-09,60,4,city-of-westminster-gb,"POLYGON((-0.4964392699228823 51.27227477477478, 0.2250392699228823 51.27227477477478, 0.2250392699228823 51.722725225225226, -0.4964392699228823 51.722725225225226, -0.4964392699228823 51.27227477477478))"
5295903,Gilbert,Gilbert,"Gilbert,Gilbertas,Gilburt,gilbarta,gilbeoteu,girubato,gylbrt,gylbrt  aryzwna,ji er bo te,Гилберт,Гилбърт,Гілберт,גילברט,گلبرٹ، ایریزونا,گیلبرت، آریزونا,गिल्बर्ट,ギルバート,吉尔伯特,길버트",33.35283,-111.78903,P,PPL,US,,AZ,013,,,247542,377.0,377,America/Phoenix,2017-03-09,-420,4,gilbert-us,"POLYGON((-112.05788859598955 33.127604774774774, -111.52017140401044 33.127604774774774, -111.52017140401044 33.57805522522522, -112.05788859598955 33.57805522522522, -112.05788859598955 33.127604774774774))"
2940132,Chemnitz,Chemnitz,"Chemnicas,Chemnicium,Chemnitz,Hemnica,Kamenica,Kamjenica,Karl-Marx-Stadt,Kemnic,Kemnits,Khemnic,Saska Kamenice,Saská Kamenice,ZTZ,chymntz,kai mu ni ci,kemnicheu,kemunittsu,khe mniths,kmnytz,kymnts,qmnyz,Κέμνιτς,Кемниц,Хемниц,Хемніц,קמניץ,קעמניץ,كيمنتس,چیمنتز,کمنیتز,เคมนิทซ์,კემნიცი,ケムニッツ,开姆尼茨,켐니츠",50.8357,12.92922,P,PPLA3,DE,,13,00,14511,14511000,247220,,306,Europe/Berlin,2021-06-21,120,4,chemnitz-de,"POLYGON((12.573620126111125 50.61047477477478, 13.284819873888877 50.61047477477478, 13.284819873888877 51.060925225225226, 12.573620126111125 51.060925225225226, 12.573620126111125 50.61047477477478))"
324496,Aksaray,Aksaray,"Aksarai,Aksaraj,Aksarajus,Aksaray,Akusaraj,Aqserayiye,a ke sa lai,agsalai,akasara'e,aksarai,akusarai,aq sray,Ακσαράι,Аксарай,Аксарај,Акъсарай,Ақсарай,آق سراي,آق‌سرای,آکسرے,ਅਕਸਾਰਾਏ,აქსარაი,アクサライ,阿克萨赖,악사라이",38.37255,34.02537,P,PPLA,TR,,75,,,,247147,,976,Europe/Istanbul,2023-04-23,180,4,aksaray-tr,"POLYGON((33.73891542758728 38.14732477477477, 34.311824572412725 38.14732477477477, 34.311824572412725 38.59777522522522, 33.73891542758728 38.59777522522522, 33.73891542758728 38.14732477477477))"
3841956,Paraná,Parana,"Cittae de Parana,PRA,Parana,Paranà,Paraná,ba la na,barana  antry ryws,palana,parana,prnh,Çittæ de Paraná,Παρανά,Парана,Պարանա,פרנה,بارانا، انتري ريوس,پارانا,پارانا، انترے ریوس,პარანა,パラナ,巴拉那,파라나",-31.73271,-60.52897,P,PPLA,AR,,08,30084,,,247139,,78,America/Argentina/Cordoba,2022-12-14,-180,4,parana-ar,"POLYGON((-60.793020434265365 -31.957935225225228, -60.26491956573464 -31.957935225225228, -60.26491956573464 -31.507484774774774, -60.793020434265365 -31.507484774774774, -60.793020434265365 -31.957935225225228))"
3583446,San Miguel,San Miguel,"San Miguel,San Miquel",13.48333,-88.18333,P,PPLA,SV,,09,,,,247126,,130,America/El_Salvador,2022-08-13,-360,4,san-miguel-sv,"POLYGON((-88.41427309363884 13.258104774774775, -87.95238690636116 13.258104774774775, -87.95238690636116 13.708555225225226, -88.41427309363884 13.708555225225226, -88.41427309363884 13.258104774774775))"
514734,Orsk,Orsk,"OSW,Ors'k,Orsk,Orska,Orskas,Orski,Orsko,ao er si ke,awrsk,oleuseukeu,orusuku,Орск,Орски,Орськ,أورسك,اورسک,オルスク,奧爾斯克,오르스크",51.23206,58.48802,P,PPLA2,RU,,55,,,,246836,,207,Asia/Yekaterinburg,2024-11-12,300,4,orsk-ru,"POLYGON((58.12936557264676 51.006834774774774, 58.846674427353236 51.006834774774774, 58.846674427353236 51.45728522522522, 58.12936557264676 51.45728522522522, 58.12936557264676 51.006834774774774))"
3645213,Coro,Coro,"CZE,Coro,Corum,Koro,Koro shaary,Santa Ana de Coro,Santa Ana de Koras,Santa-Ana-de-Koro,kolo,koro,qwrw,santa ana dy kwrw,sheng an na de ke luo,Коро,Коро шаары,Санта-Ана-де-Коро,קורו,سانتا آنا دي كورو,سانتا آنا دے کورو,სანტა-ანა-დე-კორო,コロ,聖安娜德科羅,코로",11.4045,-69.67344,P,PPLA,VE,,11,1114,,,246657,,27,America/Caracas,2023-05-13,-240,4,coro-ve,"POLYGON((-69.9025412495479 11.179274774774775, -69.4443387504521 11.179274774774775, -69.4443387504521 11.629725225225226, -69.9025412495479 11.629725225225226, -69.9025412495479 11.179274774774775))"
2891122,Kiel,Kiel,"KEL,Kiel,Kielia,Kielo,Kil,Kil',Kile,Kilo,Kilonia,Kyle,Kylis,Kíl,ji er,khil,kil,kila,kiru,kyl,qyl,Ķīle,Κίελο,Кил,Киль,Кіль,Քիլ,קיל,كيل,کیل,कील,কিল,คีล,კილი,キール,基尔,킬",54.32133,10.13489,P,PPLA,DE,,10,00,01002,01002000,246601,,7,Europe/Berlin,2022-08-14,120,4,kiel-de,"POLYGON((9.74983712854042 54.09610477477478, 10.51994287145958 54.09610477477478, 10.51994287145958 54.54655522522523, 9.74983712854042 54.54655522522523, 9.74983712854042 54.09610477477478))"
3465927,Colombo,Colombo,"Kolombo,Kolombu,ge lun bu,kollombu,kolomabo,koronbo,Коломбо,Коломбу,কোলোমবো,コロンボ,哥伦布,콜롬부",-25.29167,-49.22417,P,PPLA2,BR,,18,4105805,,,246540,,1007,America/Sao_Paulo,2023-02-21,-180,4,colombo-br,"POLYGON((-49.47255701230156 -25.516895225225227, -48.975782987698445 -25.516895225225227, -48.975782987698445 -25.066444774774773, -49.47255701230156 -25.066444774774773, -49.47255701230156 -25.516895225225227))"
4776222,Norfolk,Norfolk,"Norfalk,Norfok,Norfolk,Norfolk City,Norfolka,Norfolkas,Norfolko,ORF,narfwk  wrjynya,nofoku,nopeog,nuo fu ke,nwrfwk  wyrjynya,nwrfwlk,nwrpwq,Норфалк,Норфок,Норфолк,נורפוק,نارفوک، ورجینیا,نورفولك,نورفوک، ویرجینیا,ნორფოლკი,ノーフォーク,諾福克,노퍽",36.84681,-76.28522,P,PPLA2,US,,VA,710,,,246393,2.0,15,America/New_York,2019-09-05,-240,4,norfolk-us,"POLYGON((-76.56585745168084 36.621584774774774, -76.00458254831915 36.621584774774774, -76.00458254831915 37.07203522522522, -76.56585745168084 37.07203522522522, -76.56585745168084 36.621584774774774))"
3119841,A Coruña,A Coruna,"A Coruna,A Coruña,A Cruna,A Cruña,A Koruna,A-Korun'ja,Akoruna,Akoruņa,Caronium,Coruna,Corunako,Corunha,Corunya,Coruña,Coruñako,Corùna,In Coruna,In Coruña,Koruna,Korunjo,LCG,La Corogne,La Coronha,La Coruna,La Coruña,La Koruna,La Korunja,La Korunya,La-Karun'ja,La-Korun'ja,La-Korunya,The Groyne,la ke lu ni ya,la kwrwnya,lakolunya,lakrwnya,xa ko ruya,А Коруња,А-Корунья,Коруња,Ла Коруня,Ла-Карунья,Ла-Корунья,Լա Կորունա,א קורוניה,اے کرونا,لا كورونيا,لا کۆرونیا,لاکرونیا,อาโกรูญา,ლა-კორუნია,ア・コルーニャ,拉科魯尼亞,라코루냐",43.37135,-8.396,P,PPLA3,ES,,58,C,15030,,246056,,22,Europe/Madrid,2015-04-24,120,4,a-coruna-es,"POLYGON((-8.704945090998535 43.146124774774776, -8.087054909001466 43.146124774774776, -8.087054909001466 43.59657522522522, -8.704945090998535 43.59657522522522, -8.704945090998535 43.146124774774776))"
3874960,Puerto Montt,Puerto Montt,"Ciudad de Puerto Montt,PMC,Port Montt,Portus Monttii,Pouerto Mont,Puehrto-Mont,Puerta Muonts,Puerto Mont,Puerto Montas,Puerto Montt,Puerto-Montt,Puertomonta,Puertomonto,Puertu Montt,meng te gang,prtw mwnt,pueleutomonteu,puerutomonto,pytrw mwnt,Πουέρτο Μοντ,Пуерто Монт,Пуерто-Монтт,Пуэрто-Монт,פּארטא מאנט,פוארטו מונט,پرتو مونت,پیترو مونت,პუერტო-მონტი,プエルトモント,蒙特港,푸에르토몬트",-41.4693,-72.94237,P,PPLA,CL,,14,101,10101,,245902,,11,America/Santiago,2022-08-24,-240,4,puerto-montt-cl,"POLYGON((-73.24208253181621 -41.69452522522522, -72.64265746818378 -41.69452522522522, -72.64265746818378 -41.244074774774774, -73.24208253181621 -41.244074774774774, -73.24208253181621 -41.69452522522522))"
2641430,Northampton,Northampton,"Norsempton,Nortamptonas,Nortgempton,Northampton,Northamptonia,Nortkhamptun,Nortkhempton,ORM,bei an pu dun,nosaempeuteon,nozanputon,nwrthambtwn,nwrthhambtwn,Νορθάμπτον,Нортгемптон,Нортхамптън,Нортхемптон,Նորթհեմփթոն,نارتھیمپٹن,نورثامبتون,نورثهامبتون,نورث‌همپتون,നോർത്താംപ്റ്റൺ,ノーザンプトン,北安普顿,노샘프턴",52.25,-0.88333,P,PPLA2,GB,,ENG,WNH,34UF,,245899,,97,Europe/London,2025-01-29,60,4,northampton-gb,"POLYGON((-1.2501569437529063 52.02477477477478, -0.5165030562470936 52.02477477477478, -0.5165030562470936 52.47522522522522, -1.2501569437529063 52.47522522522522, -1.2501569437529063 52.02477477477478))"
3937513,Juliaca,Juliaca,"Hullaqa,JUL,Juliaca,Khul'jaka,Khulijaka,furiaka,hu li ya ka,hulliaka,khwlyaka,Хулијака,Хульяка,خولیاکا,ხულიაკა,フリアカ,胡利亞卡,훌리아카",-15.5,-70.13333,P,PPLA3,PE,,21,2111,211101,,245675,,3834,America/Lima,2012-07-19,-300,4,juliaca-pe,"POLYGON((-70.36638385690124 -15.725225225225225, -69.90027614309876 -15.725225225225225, -69.90027614309876 -15.274774774774775, -70.36638385690124 -15.274774774774775, -70.36638385690124 -15.725225225225225))"
695594,Rivne,Rivne,"Eractum,RWN,Rivne,Rivno,Rivnė,Riwne,Rouna,Rovno,Rowne,Ruvne,Równe,liune,luo fu nuo,riune,rovno,rwbnw,rwfnw,rywn,rywnh,rʼwwnʼ,Ровно,Роўна,Рівне,Ռովնո,ראוונא,ראוונע,רובנו,روفنو,ریون,ریونه,როვნო,リウネ,羅夫諾,리우네",50.62308,26.22743,P,PPLA,UA,,19,5606,,,245289,,207,Europe/Kyiv,2023-01-22,180,4,rivne-ua,"POLYGON((25.87344040112854 50.39785477477478, 26.581419598871456 50.39785477477478, 26.581419598871456 50.848305225225225, 25.87344040112854 50.848305225225225, 25.87344040112854 50.39785477477478))"
485239,Syktyvkar,Syktyvkar,"SCW,Siktifkar,Siktivkar,Siktivkara,Soktovkar,Syktyukar,Syktyvkar,Syktyvkaras,Syktywkar,Sziktivkar,Sîktîvkar,Sõktõvkar,Sıktıvkar,Ust'-Sysol'sk,Ust’-Sysol’sk,se ke te fu ka er,sigtibkaleu,suikutifukaru,sukh tuf khar,syktyfkar,syktywkar,syqtybqr,Сиктивкар,Сыктывкар,Сыктывкар балһсн,Сыктыўкар,Усть-Сысольск,Սիկտիվկար,סיקטיבקר,سيكتيفكار,سیکتیوکار,ซึคตึฟคาร์,スィクティフカル,瑟克特夫卡爾,식팁카르",61.68523,50.80819,P,PPLA,RU,,34,485241,,,245083,,155,Europe/Moscow,2024-05-14,180,4,syktyvkar-ru,"POLYGON((50.334712006360775 61.460004774774774, 51.28166799363923 61.460004774774774, 51.28166799363923 61.91045522522522, 50.334712006360775 61.91045522522522, 50.334712006360775 61.460004774774774))"
1497543,Nizhnevartovsk,Nizhnevartovsk,"NJC,Nijnevartovsk,Nischnewartowsk,Nizhn'ovartovs'k,Nizhne-Vartovskaya,Nizhne-Vartovskoye,Nizhnevartovsk,Nizhnevartovskiy,Nizhnevártovsk,Nizhnjavartausk,Nizjnevartovsk,Niznevartovsk,Niznevartovska,Niznevartovskas,Nizniewartowsk,Niznjevartovsk,Niĵnevartovsk,Niżniewartowsk,Nižnevartovsk,Nižnevartovskas,Nižnjevartovsk,nijeunebaleutobseukeu,nijinevuarutofusuku,nyjnfartwfsk,nyzhnwartwfsk,nyzhnywartwwsk,xia wa er tuo fu si ke,Ņižņevartovska,Нижневартовск,Нижньовартовськ,Нижњевартовск,Ніжнявартаўск,Түбән Варта,نيجنفارتوفسك,نیژنوارتوفسک,نیژنیوارتووسک,ニジネヴァルトフスク,下瓦爾托夫斯克,니즈네바르톱스크",60.9344,76.5531,P,PPLA2,RU,,32,,,,244937,,50,Asia/Yekaterinburg,2024-08-11,300,4,nizhnevartovsk-ru,"POLYGON((76.09082570202406 60.70917477477477, 77.01537429797594 60.70917477477477, 77.01537429797594 61.15962522522522, 76.09082570202406 61.15962522522522, 76.09082570202406 60.70917477477477))"
